ip,duration,trans_protocol,app_protocol,send_bytes,recv_bytes,t_same_main_engine,t_same_server,t_same_server_rate,t_diff_server_rate,t_diff_main_engine_rate,t_same_main_engine_2,t_same_server_2,t_same_server_rate_2,t_diff_server_rate_2,t_diff_main_engine_rate_2,same_main_engine,same_server,same_server_rate,diff_server_rate,same_src_rate,diff_src_rate,std,mean,send_rst_flag_rate
192.168.89.10,217756,TCP,HTTP,483,532,44,101,1.0,0.0,0.56,31,61,1.0,0.0,0.49,41,41,1.0,0.0,0.02,0.98,1501.5036749568403,623.8961038961039,0.33566
192.168.89.10,7230060,TCP,HTTP,548,2211,45,102,1.0,0.0,0.56,32,62,1.0,0.0,0.48,42,42,1.0,0.0,0.02,0.98,1501.5030792052269,623.9070929070929,0.33566
192.168.89.10,184158,TCP,HTTP,483,531,46,101,1.0,0.0,0.54,33,63,1.0,0.0,0.48,42,42,1.0,0.0,0.02,0.98,1501.5071706884914,623.8531468531469,0.33666
192.168.89.10,183935,TCP,HTTP,483,532,47,102,1.0,0.0,0.54,34,64,1.0,0.0,0.47,43,43,1.0,0.0,0.02,0.98,1501.511260222442,623.7992007992008,0.33766
192.168.89.10,6865,TCP,HTTP,419,532,48,103,1.0,0.0,0.53,35,65,1.0,0.0,0.46,44,44,1.0,0.0,0.02,0.98,1501.5227020980215,623.6813186813187,0.33866
172.217.160.74,15043820,TCP,OTHER,330,0,4,15,1.0,0.0,0.73,3,6,1.0,0.0,0.5,4,4,1.0,0.0,0.25,0.75,1501.9152676300512,625.2287712287713,0.33866
192.168.93.30,20509,TCP,HTTP,546,595,31,104,1.0,0.0,0.7,19,66,1.0,0.0,0.71,27,27,1.0,0.0,0.04,0.96,1501.9147663722933,625.2377622377622,0.33866
192.168.89.10,7792,TCP,HTTP,483,531,49,102,1.0,0.0,0.52,36,67,1.0,0.0,0.46,44,44,1.0,0.0,0.02,0.98,1501.913786984429,625.2477522477523,0.33966
192.168.89.10,4863814,TCP,HTTP,548,2211,49,99,1.0,0.0,0.51,37,67,1.0,0.0,0.45,45,45,1.0,0.0,0.02,0.98,1501.9131815059195,625.2587412587412,0.33966
192.168.93.30,4357482,TCP,HTTP,547,2211,30,100,1.0,0.0,0.7,19,68,1.0,0.0,0.72,25,25,1.0,0.0,0.04,0.96,1501.912627675165,625.2687312687312,0.33966
192.168.89.10,112398,TCP,HTTP,419,532,50,101,1.0,0.0,0.5,38,69,1.0,0.0,0.45,46,46,1.0,0.0,0.02,0.98,1501.9247865173627,625.1398601398602,0.34066
192.168.89.10,18529,TCP,HTTP,483,532,51,102,1.0,0.0,0.5,39,70,1.0,0.0,0.44,46,46,1.0,0.0,0.02,0.98,1501.929525337836,625.0749250749251,0.34166
192.168.89.10,19362,TCP,HTTP,483,532,52,103,1.0,0.0,0.5,40,71,1.0,0.0,0.44,47,47,1.0,0.0,0.02,0.98,1501.9296195053623,625.073926073926,0.34266
192.168.89.10,19540,TCP,HTTP,419,532,53,104,1.0,0.0,0.49,41,72,1.0,0.0,0.43,47,47,1.0,0.0,0.02,0.98,1501.941158242596,624.9560439560439,0.34366
192.168.89.10,19329,TCP,HTTP,419,532,54,105,1.0,0.0,0.49,42,73,1.0,0.0,0.42,48,48,1.0,0.0,0.02,0.98,1501.953290024521,624.8271728271728,0.34466
192.168.89.10,19540,TCP,HTTP,419,532,55,105,1.0,0.0,0.48,43,74,1.0,0.0,0.42,49,49,1.0,0.0,0.02,0.98,1500.2337431828241,622.3426573426574,0.34565
192.168.89.10,18045,TCP,HTTP,419,532,56,106,1.0,0.0,0.47,44,75,1.0,0.0,0.41,49,49,1.0,0.0,0.02,0.98,1500.1488133346104,622.6833166833167,0.34665
192.168.89.10,17933,TCP,HTTP,419,532,57,107,1.0,0.0,0.47,45,76,1.0,0.0,0.41,50,50,1.0,0.0,0.02,0.98,1500.0982380237076,622.9190809190809,0.34765
192.168.89.10,17593,TCP,HTTP,419,531,58,108,1.0,0.0,0.46,46,77,1.0,0.0,0.4,50,50,1.0,0.0,0.02,0.98,1500.109621515041,622.8011988011988,0.34865
192.168.89.10,17840,TCP,HTTP,419,531,59,109,1.0,0.0,0.46,47,78,1.0,0.0,0.4,51,51,1.0,0.0,0.02,0.98,1500.12099565661,622.6833166833167,0.34965
192.168.89.10,116797,TCP,HTTP,419,532,60,110,1.0,0.0,0.45,48,79,1.0,0.0,0.39,52,52,1.0,0.0,0.02,0.98,1496.968540732004,619.4025974025974,0.35065
192.168.89.10,111444,TCP,HTTP,419,532,61,111,1.0,0.0,0.45,49,80,1.0,0.0,0.39,53,53,1.0,0.0,0.02,0.98,1496.9183746839526,619.6383616383616,0.35165
192.168.89.10,18031,TCP,HTTP,483,532,62,112,1.0,0.0,0.45,50,81,1.0,0.0,0.38,54,54,1.0,0.0,0.02,0.98,1496.924546175597,619.5144855144855,0.35265
192.168.89.10,18119,TCP,HTTP,419,532,63,113,1.0,0.0,0.44,51,82,1.0,0.0,0.38,55,55,1.0,0.0,0.02,0.98,1496.9362501508979,619.3856143856144,0.35365
192.168.89.22,1397671,TCP,HTTP,472,527,15,114,1.0,0.0,0.87,9,83,1.0,0.0,0.89,9,9,1.0,0.0,0.11,0.89,1496.9417962147859,619.3096903096903,0.35465
192.168.89.10,103025,TCP,HTTP,419,531,63,114,1.0,0.0,0.45,52,84,1.0,0.0,0.38,56,56,1.0,0.0,0.02,0.98,1496.9529194766608,619.1918081918081,0.35564
192.168.89.10,102370,TCP,HTTP,419,532,64,115,1.0,0.0,0.44,53,85,1.0,0.0,0.38,56,56,1.0,0.0,0.02,0.98,1496.7988392202383,618.2847152847153,0.35564
192.168.89.10,103161,TCP,HTTP,483,532,65,116,1.0,0.0,0.44,54,86,1.0,0.0,0.37,56,56,1.0,0.0,0.02,0.98,1496.706027218853,618.6933066933067,0.35664
192.168.89.10,107525,TCP,HTTP,419,532,66,117,1.0,0.0,0.44,55,87,1.0,0.0,0.37,57,57,1.0,0.0,0.02,0.98,1496.717662197374,618.5644355644356,0.35764
192.168.89.10,99692,TCP,HTTP,419,531,67,118,1.0,0.0,0.43,56,88,1.0,0.0,0.36,58,58,1.0,0.0,0.02,0.98,1496.7292859894094,618.4355644355644,0.35864
192.168.89.10,101885,TCP,HTTP,483,532,68,119,1.0,0.0,0.43,57,89,1.0,0.0,0.36,58,58,1.0,0.0,0.02,0.98,1496.733750396819,618.3706293706293,0.35964
192.168.89.10,22128,TCP,HTTP,419,532,68,119,1.0,0.0,0.43,58,90,1.0,0.0,0.36,59,59,1.0,0.0,0.02,0.98,1496.7448012453194,618.2527472527472,0.36064
192.168.89.22,4683221,TCP,HTTP,537,2207,16,119,1.0,0.0,0.87,10,91,1.0,0.0,0.89,10,10,1.0,0.0,0.1,0.9,1496.475290586861,617.2707292707292,0.36064
192.168.93.30,20507,TCP,HTTP,546,595,31,120,1.0,0.0,0.74,20,92,1.0,0.0,0.78,21,21,1.0,0.0,0.05,0.95,1496.1080122565147,616.1498501498502,0.36064
192.168.89.10,9998,TCP,HTTP,483,531,68,119,1.0,0.0,0.43,59,93,1.0,0.0,0.37,59,59,1.0,0.0,0.02,0.98,1496.1123793120244,616.0849150849151,0.36164
192.168.89.22,7051918,TCP,HTTP,537,2208,17,120,1.0,0.0,0.86,11,94,1.0,0.0,0.88,11,11,1.0,0.0,0.09,0.91,1496.113180455238,616.067932067932,0.36164
192.168.89.22,5864641,TCP,HTTP,537,2207,18,122,1.0,0.0,0.85,12,96,1.0,0.0,0.88,12,12,1.0,0.0,0.08,0.92,1496.0477721690038,616.3966033966034,0.36264
192.168.89.10,4772009,TCP,HTTP,548,2211,70,123,1.0,0.0,0.43,61,97,1.0,0.0,0.37,58,58,1.0,0.0,0.02,0.98,1496.0477721690038,616.3966033966034,0.36264
192.168.93.30,4353666,TCP,HTTP,547,2211,31,124,1.0,0.0,0.75,21,98,1.0,0.0,0.79,19,19,1.0,0.0,0.05,0.95,1496.0478181750718,616.3956043956044,0.36264
192.168.89.22,5203302,TCP,HTTP,537,2207,18,123,1.0,0.0,0.85,13,97,1.0,0.0,0.87,12,12,1.0,0.0,0.08,0.92,1496.0483609244895,616.3846153846154,0.36264
192.168.89.10,15473,TCP,HTTP,483,532,71,124,1.0,0.0,0.43,61,98,1.0,0.0,0.38,58,58,1.0,0.0,0.02,0.98,1495.9508811286094,616.8071928071928,0.36364
192.168.89.22,7013087,TCP,HTTP,537,2207,19,124,1.0,0.0,0.85,14,99,1.0,0.0,0.86,13,13,1.0,0.0,0.08,0.92,1495.951426936657,616.7962037962038,0.36364
192.168.93.30,24231,TCP,HTTP,546,595,31,125,1.0,0.0,0.75,21,98,1.0,0.0,0.79,20,20,1.0,0.0,0.05,0.95,1495.951520155562,616.7942057942058,0.36364
142.251.43.10,14047106,TCP,OTHER,330,0,4,12,1.0,0.0,0.67,4,6,1.0,0.0,0.33,4,4,1.0,0.0,0.25,0.75,1495.7658317202906,615.6243756243756,0.36464
192.168.89.10,5871804,TCP,HTTP,548,2211,71,124,1.0,0.0,0.43,60,99,1.0,0.0,0.39,57,57,1.0,0.0,0.02,0.98,1495.7658317202906,615.6243756243756,0.36464
192.168.93.30,4341579,TCP,HTTP,547,2211,30,125,1.0,0.0,0.76,21,100,1.0,0.0,0.79,19,19,1.0,0.0,0.05,0.95,1495.4493080614284,614.5814185814186,0.36464
192.168.89.10,6908437,TCP,HTTP,548,2211,72,126,1.0,0.0,0.43,61,100,1.0,0.0,0.39,58,58,1.0,0.0,0.02,0.98,1495.4450043542702,614.6463536463536,0.36364
192.168.93.30,5340476,TCP,HTTP,547,2211,30,126,1.0,0.0,0.76,20,94,1.0,0.0,0.79,18,18,1.0,0.0,0.06,0.94,1495.4450492096637,614.6453546453547,0.36364
192.168.89.22,6354843,TCP,HTTP,537,2207,20,126,1.0,0.0,0.84,13,94,1.0,0.0,0.86,13,13,1.0,0.0,0.08,0.92,1495.4412732994974,614.6993006993007,0.36264
192.168.93.30,5362813,TCP,HTTP,547,2211,30,126,1.0,0.0,0.76,20,95,1.0,0.0,0.79,18,18,1.0,0.0,0.06,0.94,1495.4360006843763,614.7742257742258,0.36164
192.168.89.22,6176017,TCP,HTTP,537,2207,21,127,1.0,0.0,0.83,14,95,1.0,0.0,0.85,14,14,1.0,0.0,0.07,0.93,1495.4365317413663,614.7632367632368,0.36164
192.168.93.30,5362429,TCP,HTTP,547,2211,30,125,1.0,0.0,0.76,18,93,1.0,0.0,0.81,18,18,1.0,0.0,0.06,0.94,1495.4360456254628,614.7732267732267,0.36164
192.168.89.22,1363782,TCP,HTTP,472,528,21,125,1.0,0.0,0.83,14,92,1.0,0.0,0.85,14,14,1.0,0.0,0.07,0.93,1495.441363080581,614.6973026973027,0.36264
192.168.89.22,1280123,TCP,HTTP,472,527,22,126,1.0,0.0,0.83,15,93,1.0,0.0,0.84,15,15,1.0,0.0,0.07,0.93,1495.4413630805807,614.6973026973027,0.36264
192.168.93.30,6353633,TCP,HTTP,547,2211,30,121,1.0,0.0,0.75,17,88,1.0,0.0,0.81,19,19,1.0,0.0,0.05,0.95,1495.436090565881,614.7722277722278,0.36164
192.168.89.10,5920284,TCP,HTTP,548,2211,69,122,1.0,0.0,0.43,46,79,1.0,0.0,0.42,57,57,1.0,0.0,0.02,0.98,1495.431778535313,614.8371628371629,0.36064
192.168.89.10,6463619,TCP,HTTP,548,2211,70,122,1.0,0.0,0.43,44,74,1.0,0.0,0.41,58,58,1.0,0.0,0.02,0.98,1495.4264539452959,614.9130869130869,0.35964
192.168.89.22,1216133,TCP,HTTP,472,527,20,123,1.0,0.0,0.84,13,75,1.0,0.0,0.83,16,16,1.0,0.0,0.06,0.94,1495.4302662150765,614.8651348651349,0.36064
192.168.89.22,1201872,TCP,HTTP,472,527,21,124,1.0,0.0,0.83,14,74,1.0,0.0,0.81,17,17,1.0,0.0,0.06,0.94,1495.435588356968,614.7892107892108,0.36164
192.168.93.30,6338586,TCP,HTTP,547,2211,30,124,1.0,0.0,0.76,16,74,1.0,0.0,0.78,19,19,1.0,0.0,0.05,0.95,1495.435102067243,614.7992007992008,0.36164
192.168.89.10,6407460,TCP,HTTP,548,2211,70,125,1.0,0.0,0.44,44,75,1.0,0.0,0.41,58,58,1.0,0.0,0.02,0.98,1495.435102067243,614.7992007992008,0.36164
192.168.89.10,6425982,TCP,HTTP,548,2212,71,126,1.0,0.0,0.44,45,76,1.0,0.0,0.41,59,59,1.0,0.0,0.02,0.98,1495.4307888625938,614.8641358641358,0.36064
192.168.89.10,10293,TCP,HTTP,483,532,72,127,1.0,0.0,0.43,46,75,1.0,0.0,0.39,59,59,1.0,0.0,0.02,0.98,1495.435102067243,614.7992007992008,0.36164
192.168.89.10,6457159,TCP,HTTP,548,2211,72,127,1.0,0.0,0.43,47,76,1.0,0.0,0.38,59,59,1.0,0.0,0.02,0.98,1495.4205159580974,614.5134865134866,0.36164
192.168.93.30,6371918,TCP,HTTP,547,2211,31,128,1.0,0.0,0.76,15,73,1.0,0.0,0.79,19,19,1.0,0.0,0.05,0.95,1495.4205607254655,614.5124875124875,0.36164
192.168.93.30,5360133,TCP,HTTP,547,2211,31,126,1.0,0.0,0.75,13,64,1.0,0.0,0.8,20,20,1.0,0.0,0.05,0.95,1495.4208600494742,614.5054945054945,0.36164
192.168.89.10,6197714,TCP,HTTP,548,2211,71,127,1.0,0.0,0.44,36,62,1.0,0.0,0.42,57,57,1.0,0.0,0.02,0.98,1495.416559557275,614.5704295704296,0.36064
192.168.89.22,6040222,TCP,HTTP,607,2702,22,128,1.0,0.0,0.83,14,63,1.0,0.0,0.78,17,17,1.0,0.0,0.06,0.94,1495.4150972834668,614.6293706293707,0.36064
192.168.89.10,5362065,TCP,HTTP,548,2211,72,129,1.0,0.0,0.44,36,62,1.0,0.0,0.42,56,56,1.0,0.0,0.02,0.98,1495.3456543039413,615.022977022977,0.36064
192.168.93.30,4357084,TCP,HTTP,547,2211,31,129,1.0,0.0,0.76,12,61,1.0,0.0,0.8,21,21,1.0,0.0,0.05,0.95,1495.3413762773216,615.0869130869131,0.35964
192.168.89.10,6137826,TCP,HTTP,484,2211,73,130,1.0,0.0,0.44,16,41,1.0,0.0,0.61,55,55,1.0,0.0,0.02,0.98,1495.3412883669873,615.0879120879121,0.35864
192.168.89.10,5935431,TCP,HTTP,484,2212,74,131,1.0,0.0,0.44,17,42,1.0,0.0,0.6,56,56,1.0,0.0,0.02,0.98,1495.3401892974928,615.0999000999001,0.35764
192.168.89.10,6019287,TCP,HTTP,484,2212,75,132,1.0,0.0,0.43,18,43,1.0,0.0,0.58,56,56,1.0,0.0,0.02,0.98,1495.3401013784123,615.1008991008991,0.35664
192.168.89.10,6036399,TCP,HTTP,484,2212,76,133,1.0,0.0,0.43,19,44,1.0,0.0,0.57,57,57,1.0,0.0,0.02,0.98,1495.3443372499266,615.036963036963,0.35664
192.168.89.10,4278709,TCP,HTTP,484,2211,77,134,1.0,0.0,0.43,20,45,1.0,0.0,0.56,57,57,1.0,0.0,0.02,0.98,1495.3485703757515,614.973026973027,0.35664
192.168.89.10,4468910,TCP,HTTP,484,2212,78,135,1.0,0.0,0.42,21,46,1.0,0.0,0.54,58,58,1.0,0.0,0.02,0.98,1495.3522685973344,614.92007992008,0.35664
192.168.89.10,6030003,TCP,HTTP,484,2212,79,136,1.0,0.0,0.42,22,47,1.0,0.0,0.53,59,59,1.0,0.0,0.02,0.98,1494.611270541304,613.2967032967033,0.35664
192.168.89.10,6079573,TCP,HTTP,484,2212,80,137,1.0,0.0,0.42,23,48,1.0,0.0,0.52,60,60,1.0,0.0,0.02,0.98,1494.6154312992212,613.2327672327673,0.35664
192.168.89.10,6132843,TCP,HTTP,484,2212,81,138,1.0,0.0,0.41,24,49,1.0,0.0,0.51,60,60,1.0,0.0,0.02,0.98,1494.6195893105316,613.1688311688312,0.35664
192.168.89.10,6043218,TCP,HTTP,484,2212,82,139,1.0,0.0,0.41,25,50,1.0,0.0,0.5,60,60,1.0,0.0,0.02,0.98,1494.623744575258,613.1048951048951,0.35664
192.168.89.10,6024793,TCP,HTTP,618,2706,83,140,1.0,0.0,0.41,25,48,1.0,0.0,0.48,61,61,1.0,0.0,0.02,0.98,1494.6223343985969,613.1748251748252,0.35664
192.168.89.10,5986635,TCP,HTTP,618,2708,84,141,1.0,0.0,0.4,25,47,1.0,0.0,0.47,61,61,1.0,0.0,0.02,0.98,1494.6204007663898,613.2557442557443,0.35664
192.168.93.30,4346686,TCP,HTTP,547,2211,31,140,1.0,0.0,0.78,11,44,1.0,0.0,0.75,20,20,1.0,0.0,0.05,0.95,1494.6204447170503,613.2547452547452,0.35664
192.168.89.10,6031154,TCP,HTTP,484,2211,84,141,1.0,0.0,0.4,24,45,1.0,0.0,0.47,62,62,1.0,0.0,0.02,0.98,1494.624603654575,613.1908091908092,0.35664
192.168.89.10,5981622,TCP,HTTP,484,2212,85,142,1.0,0.0,0.4,25,45,1.0,0.0,0.44,63,63,1.0,0.0,0.02,0.98,1494.6287598455197,613.1268731268731,0.35664
192.168.89.10,5921562,TCP,HTTP,484,2212,86,143,1.0,0.0,0.4,26,46,1.0,0.0,0.43,64,64,1.0,0.0,0.02,0.98,1494.6122307360356,612.7412587412588,0.35664
192.168.89.10,6028105,TCP,HTTP,484,2211,87,144,1.0,0.0,0.4,27,47,1.0,0.0,0.43,65,65,1.0,0.0,0.02,0.98,1494.6163677307086,612.6773226773226,0.35664
192.168.89.10,6014533,TCP,HTTP,484,2212,88,145,1.0,0.0,0.39,28,48,1.0,0.0,0.42,65,65,1.0,0.0,0.02,0.98,1492.699447095644,610.1548451548451,0.35664
192.168.89.10,5949985,TCP,HTTP,554,2708,89,146,1.0,0.0,0.39,29,49,1.0,0.0,0.41,66,66,1.0,0.0,0.02,0.98,1492.6226473589415,610.5804195804196,0.35564
192.168.89.10,6038859,TCP,HTTP,548,2212,90,147,1.0,0.0,0.39,30,50,1.0,0.0,0.4,66,66,1.0,0.0,0.02,0.98,1492.6226473589413,610.5804195804196,0.35564
192.168.89.10,6038923,TCP,HTTP,548,2212,91,148,1.0,0.0,0.39,31,51,1.0,0.0,0.39,66,66,1.0,0.0,0.02,0.98,1492.5459632947498,611.0,0.35564
192.168.89.10,6038825,TCP,HTTP,484,2211,92,149,1.0,0.0,0.38,32,52,1.0,0.0,0.38,66,66,1.0,0.0,0.02,0.98,1492.4732436488105,611.3556443556444,0.35465
192.168.89.10,4275496,TCP,HTTP,484,2212,93,150,1.0,0.0,0.38,33,53,1.0,0.0,0.38,67,67,1.0,0.0,0.01,0.99,1492.4004357081699,611.7112887112887,0.35365
192.168.89.10,6026958,TCP,HTTP,484,2212,94,151,1.0,0.0,0.38,34,54,1.0,0.0,0.37,67,67,1.0,0.0,0.01,0.99,1492.327539459905,612.0669330669331,0.35365
192.168.89.10,6013191,TCP,HTTP,484,2212,95,152,1.0,0.0,0.38,35,55,1.0,0.0,0.36,68,68,1.0,0.0,0.01,0.99,1492.2545548910737,612.4225774225774,0.35265
192.168.89.10,6013353,TCP,HTTP,484,2212,96,153,1.0,0.0,0.37,36,56,1.0,0.0,0.36,69,69,1.0,0.0,0.01,0.99,1492.1814819887172,612.7782217782218,0.35165
192.168.89.10,5921071,TCP,HTTP,548,2211,97,154,1.0,0.0,0.37,36,55,1.0,0.0,0.35,69,69,1.0,0.0,0.01,0.99,1492.1041572286922,613.1978021978022,0.35165
192.168.93.30,4366844,TCP,HTTP,547,2211,31,152,1.0,0.0,0.8,11,54,1.0,0.0,0.8,16,16,1.0,0.0,0.06,0.94,1492.0267547381497,613.6163836163836,0.35165
192.168.93.30,19422,TCP,HTTP,546,595,32,149,1.0,0.0,0.79,11,52,1.0,0.0,0.79,17,17,1.0,0.0,0.06,0.94,1492.026843944102,613.6143856143856,0.35165
192.168.89.10,5607269,TCP,HTTP,548,2211,93,148,1.0,0.0,0.37,35,53,1.0,0.0,0.34,67,67,1.0,0.0,0.01,0.99,1492.026843944102,613.6143856143856,0.35165
192.168.89.10,5193886,TCP,HTTP,548,2212,94,148,1.0,0.0,0.36,36,54,1.0,0.0,0.33,67,67,1.0,0.0,0.01,0.99,1492.026843944102,613.6143856143856,0.35165
192.168.89.10,6724137,TCP,HTTP,548,2211,95,149,1.0,0.0,0.36,37,55,1.0,0.0,0.33,67,67,1.0,0.0,0.01,0.99,1491.6513816222491,612.4895104895105,0.35165
192.168.93.30,5470689,TCP,HTTP,547,2211,32,150,1.0,0.0,0.79,12,56,1.0,0.0,0.79,18,18,1.0,0.0,0.06,0.94,1491.4298378772023,611.6093906093906,0.35165
142.251.42.234,15032506,TCP,OTHER,330,0,1,7,1.0,0.0,0.86,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,1491.449863220452,611.4675324675325,0.35065
192.168.89.10,5451226,TCP,HTTP,548,2211,96,150,1.0,0.0,0.36,38,56,1.0,0.0,0.32,67,67,1.0,0.0,0.01,0.99,1491.449863220452,611.4675324675325,0.35065
192.168.93.30,21523,TCP,HTTP,546,595,31,150,1.0,0.0,0.79,12,57,1.0,0.0,0.79,18,18,1.0,0.0,0.06,0.94,1491.449441403241,611.4765234765234,0.35065
192.168.89.22,301005,TCP,HTTP,472,527,20,151,1.0,0.0,0.87,7,57,1.0,0.0,0.88,15,15,1.0,0.0,0.07,0.93,1491.4546052495598,611.4005994005994,0.35165
192.168.93.30,5484175,TCP,HTTP,547,2211,32,152,1.0,0.0,0.79,13,58,1.0,0.0,0.78,19,19,1.0,0.0,0.05,0.95,1491.4504713474487,611.4645354645355,0.35065
192.168.89.10,68153,TCP,HTTP,483,531,97,153,1.0,0.0,0.37,39,58,1.0,0.0,0.33,66,66,1.0,0.0,0.02,0.98,1491.4541403593198,611.4105894105894,0.35165
192.168.93.30,18282,TCP,HTTP,546,595,32,153,1.0,0.0,0.79,13,58,1.0,0.0,0.78,19,19,1.0,0.0,0.05,0.95,1491.454226644565,611.4085914085914,0.35165
192.168.89.10,7605,TCP,HTTP,483,531,98,153,1.0,0.0,0.36,40,59,1.0,0.0,0.32,65,65,1.0,0.0,0.02,0.98,1491.457893623701,611.3546453546453,0.35265
192.168.93.30,6468468,TCP,HTTP,547,2211,31,152,1.0,0.0,0.8,13,59,1.0,0.0,0.78,20,20,1.0,0.0,0.05,0.95,1491.4579363941707,611.3536463536464,0.35265
192.168.93.30,23144,TCP,HTTP,546,595,31,147,1.0,0.0,0.79,14,58,1.0,0.0,0.76,21,21,1.0,0.0,0.05,0.95,1491.4575152657867,611.3626373626373,0.35265
142.251.42.234,15029443,TCP,OTHER,330,0,2,6,1.0,0.0,0.67,2,2,1.0,0.0,0.0,2,2,1.0,0.0,0.5,0.5,1491.4775167681098,611.2207792207793,0.35165
192.168.93.30,6485235,TCP,HTTP,547,2211,32,148,1.0,0.0,0.78,15,59,1.0,0.0,0.75,22,22,1.0,0.0,0.05,0.95,1491.472404886189,611.2957042957042,0.35065
192.168.93.30,19853,TCP,HTTP,546,595,31,135,1.0,0.0,0.77,15,58,1.0,0.0,0.74,23,23,1.0,0.0,0.04,0.96,1491.4724910164757,611.2937062937064,0.35065
192.168.17.89,15033723,TCP,OTHER,370,0,1,5,1.0,0.0,0.8,1,3,1.0,0.0,0.67,1,1,1.0,0.0,1.0,0.0,1491.4854884344727,611.1918081918081,0.34965
183.232.23.240,143455,TCP,HTTPS,1403,3108,1,2,1.0,0.0,0.5,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,1491.693861792293,612.0459540459541,0.34965
47.93.55.132,234690,TCP,HTTPS,1555,6375,1,3,1.0,0.0,0.67,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,1491.9846137091436,613.1278721278721,0.34865
192.168.89.22,170993,TCP,HTTP,472,527,17,129,1.0,0.0,0.87,3,53,1.0,0.0,0.94,16,16,1.0,0.0,0.06,0.94,1491.9883773971246,613.07992007992,0.34965
192.168.93.30,20352,TCP,HTTP,546,595,30,127,1.0,0.0,0.76,15,52,1.0,0.0,0.71,24,24,1.0,0.0,0.04,0.96,1491.9879460156028,613.0889110889111,0.34965
192.168.89.10,125721,TCP,HTTP,483,531,77,121,1.0,0.0,0.36,35,52,1.0,0.0,0.33,55,55,1.0,0.0,0.02,0.98,1491.9916724384216,613.034965034965,0.35065
192.168.103.140,2543,TCP,OTHER,395,198,1,6,1.0,0.0,0.83,1,4,1.0,0.0,0.75,1,1,1.0,0.0,1.0,0.0,1491.9643370223446,612.4585414585415,0.35065
192.168.89.10,137979,TCP,HTTP,483,531,74,116,1.0,0.0,0.36,36,52,1.0,0.0,0.31,55,55,1.0,0.0,0.02,0.98,1491.9633429491407,612.4695304695305,0.35065
192.168.93.30,4445558,TCP,HTTP,547,2211,27,117,1.0,0.0,0.77,14,53,1.0,0.0,0.74,25,25,1.0,0.0,0.04,0.96,1491.9270323892458,612.0689310689311,0.35065
120.204.0.25,168778,TCP,HTTP,1028,664,1,117,1.0,0.0,0.99,1,54,1.0,0.0,0.98,1,1,1.0,0.0,1.0,0.0,1491.9835002891168,612.5484515484516,0.35065
192.168.89.10,152600,TCP,HTTP,483,531,71,114,1.0,0.0,0.38,35,52,1.0,0.0,0.33,53,53,1.0,0.0,0.02,0.98,1491.9872071815455,612.4945054945055,0.35165
192.168.93.30,21147,TCP,HTTP,546,595,27,115,1.0,0.0,0.77,15,53,1.0,0.0,0.72,26,26,1.0,0.0,0.04,0.96,1491.9872948874936,612.4925074925075,0.35165
192.168.89.22,4544966,TCP,HTTP,537,2207,17,116,1.0,0.0,0.85,3,54,1.0,0.0,0.94,16,16,1.0,0.0,0.06,0.94,1491.9872948874936,612.4925074925075,0.35165
192.168.93.30,4478811,TCP,HTTP,547,2211,28,117,1.0,0.0,0.76,16,55,1.0,0.0,0.71,27,27,1.0,0.0,0.04,0.96,1491.9868228520625,612.5024975024975,0.35165
192.168.93.30,19546,TCP,HTTP,546,595,27,92,1.0,0.0,0.71,16,44,1.0,0.0,0.64,28,28,1.0,0.0,0.04,0.96,1491.986910568736,612.5004995004995,0.35165
192.168.89.10,8524,TCP,HTTP,483,531,49,91,1.0,0.0,0.46,25,45,1.0,0.0,0.44,50,50,1.0,0.0,0.02,0.98,1491.9911308581384,612.4355644355644,0.35265
192.168.93.30,4483845,TCP,HTTP,547,2211,28,92,1.0,0.0,0.7,17,46,1.0,0.0,0.63,28,28,1.0,0.0,0.04,0.96,1491.9906592051982,612.4455544455544,0.35265
192.168.89.10,5970736,TCP,HTTP,548,2211,48,89,1.0,0.0,0.46,25,46,1.0,0.0,0.46,50,50,1.0,0.0,0.02,0.98,1491.9901439922019,612.4565434565435,0.35265
192.168.93.30,20010,TCP,HTTP,546,595,27,86,1.0,0.0,0.69,17,32,1.0,0.0,0.47,29,29,1.0,0.0,0.03,0.97,1491.9897163677745,612.4655344655345,0.35265
192.168.89.10,4500120,TCP,HTTP,548,2212,48,87,1.0,0.0,0.45,12,33,1.0,0.0,0.64,50,50,1.0,0.0,0.02,0.98,1491.7364973557283,611.5304695304695,0.35165
192.168.93.30,4484336,TCP,HTTP,547,2211,28,87,1.0,0.0,0.68,18,34,1.0,0.0,0.47,30,30,1.0,0.0,0.03,0.97,1491.7372550860084,611.4225774225774,0.35165
192.168.118.49,15031535,TCP,OTHER,350,0,1,5,1.0,0.0,0.8,1,5,1.0,0.0,0.8,1,1,1.0,0.0,1.0,0.0,1491.7651165939847,611.1368631368631,0.35365
192.168.89.22,193514,TCP,HTTP,472,527,7,80,1.0,0.0,0.91,3,23,1.0,0.0,0.87,13,13,1.0,0.0,0.08,0.92,1491.7715869155288,611.001998001998,0.35465
